vacc_date,Bundesland,viert_praxen
2022-09-03,Rheinland-Pfalz,NA
2022-09-03,Saarland,NA
2022-09-03,Sachsen,NA
2022-09-03,Sachsen-Anhalt,NA
2022-09-03,Schleswig-Holstein,NA
2022-09-03,Thüringen,4
2022-09-04,Baden-Württemberg,NA
2022-09-04,Bayern,NA
2022-09-04,Berlin,59
2022-09-04,Brandenburg,7
2022-09-04,Hamburg,37
2022-09-04,Hessen,NA
2022-09-04,Niedersachsen,NA
2022-09-04,Nordrhein-Westfalen,NA
2022-09-04,Rheinland-Pfalz,8
2022-09-04,Sachsen,24
2022-09-04,Sachsen-Anhalt,4
2022-09-04,Schleswig-Holstein,NA
2022-09-04,Thüringen,46
2022-09-05,Baden-Württemberg,NA
2022-09-05,Bayern,NA
2022-09-05,Berlin,NA
2022-09-05,Brandenburg,NA
2022-09-05,Bremen,NA
2022-09-05,Bundesressorts,NA
2022-09-05,Hamburg,357
2022-09-05,Hessen,NA
2022-09-05,Mecklenburg-Vorpommern,237
2022-09-05,Niedersachsen,NA
2022-09-05,Nordrhein-Westfalen,NA
2022-09-05,Rheinland-Pfalz,366
2022-09-05,Saarland,NA
2022-09-05,Sachsen,281
2022-09-05,Sachsen-Anhalt,304
2022-09-05,Schleswig-Holstein,279
2022-09-05,Thüringen,149
2022-09-05,unbekannt,6
2022-09-06,Baden-Württemberg,NA
2022-09-06,Bayern,NA
2022-09-06,Berlin,NA
2022-09-06,Brandenburg,NA
2022-09-06,Bremen,NA
2022-09-06,Bundesressorts,NA
2022-09-06,Hamburg,NA
2022-09-06,Hessen,NA
2022-09-06,Mecklenburg-Vorpommern,NA
2022-09-06,Niedersachsen,NA
2022-09-06,Nordrhein-Westfalen,NA
2022-09-06,Rheinland-Pfalz,814
2022-09-06,Saarland,174
2022-09-06,Sachsen,NA
2022-09-06,Sachsen-Anhalt,NA
2022-09-06,Schleswig-Holstein,NA
2022-09-06,Thüringen,NA
2022-09-06,unbekannt,28
2022-09-07,Baden-Württemberg,NA
2022-09-07,Bayern,NA
2022-09-07,Berlin,NA
2022-09-07,Brandenburg,NA
2022-09-07,Bremen,169
2022-09-07,Bundesressorts,NA
2022-09-07,Hamburg,633
2022-09-07,Hessen,NA
2022-09-07,Mecklenburg-Vorpommern,NA
2022-09-07,Niedersachsen,NA
2022-09-07,Nordrhein-Westfalen,NA
2022-09-07,Rheinland-Pfalz,NA
2022-09-07,Saarland,273
2022-09-07,Sachsen,NA
2022-09-07,Sachsen-Anhalt,903
2022-09-07,Schleswig-Holstein,NA
2022-09-07,Thüringen,NA
2022-09-07,unbekannt,10
2022-09-08,Baden-Württemberg,NA
2022-09-08,Bayern,NA
2022-09-08,Berlin,NA
2022-09-08,Brandenburg,798
2022-09-08,Bremen,NA
2022-09-08,Bundesressorts,NA
2022-09-08,Hamburg,NA
2022-09-08,Hessen,NA
2022-09-08,Mecklenburg-Vorpommern,500
2022-09-08,Niedersachsen,NA
2022-09-08,Nordrhein-Westfalen,NA
2022-09-08,Rheinland-Pfalz,NA
2022-09-08,Saarland,135
2022-09-08,Sachsen,NA
2022-09-08,Sachsen-Anhalt,NA
2022-09-08,Schleswig-Holstein,NA
2022-09-08,Thüringen,547
2022-09-08,unbekannt,12
2022-09-09,Baden-Württemberg,NA
2022-09-09,Bayern,NA
2022-09-09,Berlin,634
2022-09-09,Brandenburg,466
2022-09-09,Bremen,79
2022-09-09,Bundesressorts,NA
2022-09-09,Hamburg,221
2022-09-09,Hessen,NA
2022-09-09,Mecklenburg-Vorpommern,NA
2022-09-09,Niedersachsen,NA
2022-09-09,Nordrhein-Westfalen,NA
2022-09-09,Rheinland-Pfalz,NA
2022-09-09,Saarland,138
2022-09-09,Sachsen,NA
2022-09-09,Sachsen-Anhalt,413
2022-09-09,Schleswig-Holstein,NA
2022-09-09,Thüringen,233
2022-09-09,unbekannt,27
2022-09-10,Baden-Württemberg,NA
2022-09-10,Bayern,NA
2022-09-10,Berlin,NA
2022-09-10,Brandenburg,NA
2022-09-10,Bremen,NA
2022-09-10,Hamburg,NA
2022-09-10,Hessen,NA
2022-09-10,Mecklenburg-Vorpommern,NA
2022-09-10,Niedersachsen,NA
2022-09-10,Nordrhein-Westfalen,NA
2022-09-10,Rheinland-Pfalz,NA
2022-09-10,Saarland,NA
2022-09-10,Sachsen,47
2022-09-10,Sachsen-Anhalt,NA
2022-09-10,Schleswig-Holstein,NA
2022-09-10,Thüringen,NA
2022-09-11,Baden-Württemberg,NA
2022-09-11,Bayern,NA
2022-09-11,Berlin,47
2022-09-11,Brandenburg,7
2022-09-11,Hessen,NA
2022-09-11,Mecklenburg-Vorpommern,NA
2022-09-11,Niedersachsen,NA
2022-09-11,Nordrhein-Westfalen,NA
2022-09-11,Rheinland-Pfalz,NA
2022-09-11,Sachsen-Anhalt,4
2022-09-11,Schleswig-Holstein,8
2022-09-11,unbekannt,6
2022-09-12,Baden-Württemberg,NA
2022-09-12,Bayern,NA
2022-09-12,Berlin,NA
2022-09-12,Brandenburg,291
2022-09-12,Bremen,NA
2022-09-12,Bundesressorts,NA
2022-09-12,Hamburg,NA
2022-09-12,Hessen,NA
2022-09-12,Mecklenburg-Vorpommern,94
2022-09-12,Niedersachsen,NA
2022-09-12,Nordrhein-Westfalen,NA
2022-09-12,Rheinland-Pfalz,NA
2022-09-12,Saarland,NA
2022-09-12,Sachsen,NA
2022-09-12,Sachsen-Anhalt,556
2022-09-12,Schleswig-Holstein,NA
2022-09-12,Thüringen,131
2022-09-12,unbekannt,6
2022-09-13,Baden-Württemberg,NA
2022-09-13,Bayern,NA
2022-09-13,Berlin,NA
2022-09-13,Brandenburg,1153
2022-09-13,Bremen,NA
2022-09-13,Bundesressorts,NA
2022-09-13,Hamburg,NA
2022-09-13,Hessen,NA
2022-09-13,Mecklenburg-Vorpommern,NA
2022-09-13,Niedersachsen,NA
2022-09-13,Nordrhein-Westfalen,NA
2022-09-13,Rheinland-Pfalz,NA
2022-09-13,Saarland,NA
2022-09-13,Sachsen,NA
2022-09-13,Sachsen-Anhalt,NA
2022-09-13,Schleswig-Holstein,NA
2022-09-13,Thüringen,579
2022-09-13,unbekannt,2
2022-09-14,Baden-Württemberg,NA
2022-09-14,Bayern,NA
2022-09-14,Berlin,NA
2022-09-14,Brandenburg,NA
2022-09-14,Bremen,NA
2022-09-14,Hamburg,NA
2022-09-14,Hessen,NA
2022-09-14,Mecklenburg-Vorpommern,NA
2022-09-14,Niedersachsen,NA
2022-09-14,Nordrhein-Westfalen,NA
2022-09-14,Rheinland-Pfalz,NA
2022-09-14,Saarland,NA
2022-09-14,Sachsen,NA
2022-09-14,Sachsen-Anhalt,NA
2022-09-14,Schleswig-Holstein,NA
2022-09-14,Thüringen,NA
2022-09-14,unbekannt,25
2022-09-15,Baden-Württemberg,NA
2022-09-15,Bayern,NA
2022-09-15,Berlin,NA
2022-09-15,Brandenburg,NA
2022-09-15,Bremen,NA
2022-09-15,Bundesressorts,NA
2022-09-15,Hamburg,NA
2022-09-15,Hessen,NA
2022-09-15,Mecklenburg-Vorpommern,NA
2022-09-15,Niedersachsen,NA
2022-09-15,Nordrhein-Westfalen,NA
2022-09-15,Rheinland-Pfalz,NA
2022-09-15,Saarland,NA
2022-09-15,Sachsen,NA
2022-09-15,Sachsen-Anhalt,NA
2022-09-15,Schleswig-Holstein,NA
2022-09-15,Thüringen,1031
2022-09-15,unbekannt,53
2022-09-16,Baden-Württemberg,NA
2022-09-16,Bayern,NA
2022-09-16,Berlin,NA
2022-09-16,Brandenburg,NA
2022-09-16,Bremen,NA
2022-09-16,Bundesressorts,NA
2022-09-16,Hamburg,NA
2022-09-16,Hessen,NA
2022-09-16,Mecklenburg-Vorpommern,NA
2022-09-16,Niedersachsen,NA
2022-09-16,Nordrhein-Westfalen,NA
2022-09-16,Rheinland-Pfalz,NA
2022-09-16,Saarland,NA
2022-09-16,Sachsen,NA
2022-09-16,Sachsen-Anhalt,NA
2022-09-16,Schleswig-Holstein,NA
2022-09-16,Thüringen,NA
2022-09-16,unbekannt,15
2022-09-17,Baden-Württemberg,NA
2022-09-17,Bayern,NA
2022-09-17,Berlin,NA
2022-09-17,Brandenburg,NA
2022-09-17,Bremen,NA
2022-09-17,Hamburg,NA
2022-09-17,Hessen,NA
2022-09-17,Mecklenburg-Vorpommern,53
2022-09-17,Niedersachsen,NA
2022-09-17,Nordrhein-Westfalen,NA
2022-09-17,Rheinland-Pfalz,NA
2022-09-17,Saarland,NA
2022-09-17,Sachsen,NA
2022-09-17,Sachsen-Anhalt,NA
2022-09-17,Schleswig-Holstein,NA
2022-09-17,Thüringen,NA
2022-09-18,Baden-Württemberg,NA
2022-09-18,Bayern,NA
2022-09-18,Berlin,NA
2022-09-18,Brandenburg,NA
2022-09-18,Hamburg,NA
2022-09-18,Hessen,NA
2022-09-18,Niedersachsen,NA
2022-09-18,Nordrhein-Westfalen,NA
2022-09-18,Rheinland-Pfalz,NA
2022-09-18,Sachsen,2
2022-09-18,Schleswig-Holstein,NA
2022-09-18,Thüringen,6
2022-09-18,unbekannt,34
2022-09-19,Baden-Württemberg,NA
2022-09-19,Bayern,NA
2022-09-19,Berlin,NA
2022-09-19,Brandenburg,NA
2022-09-19,Bremen,NA
2022-09-19,Bundesressorts,NA
2022-09-19,Hamburg,NA
2022-09-19,Hessen,NA
2022-09-19,Mecklenburg-Vorpommern,NA
2022-09-19,Niedersachsen,NA
2022-09-19,Nordrhein-Westfalen,NA
2022-09-19,Rheinland-Pfalz,NA
2022-09-19,Saarland,NA
2022-09-19,Sachsen,NA
2022-09-19,Sachsen-Anhalt,NA
2022-09-19,Schleswig-Holstein,NA
2022-09-19,Thüringen,89
2022-09-19,unbekannt,3
2022-09-20,Baden-Württemberg,NA
2022-09-20,Bayern,NA
2022-09-20,Berlin,NA
2022-09-20,Brandenburg,NA
2022-09-20,Bremen,NA
2022-09-20,Bundesressorts,NA
2022-09-20,Hamburg,NA
2022-09-20,Hessen,NA
2022-09-20,Mecklenburg-Vorpommern,NA
2022-09-20,Niedersachsen,NA
2022-09-20,Nordrhein-Westfalen,NA
2022-09-20,Rheinland-Pfalz,NA
2022-09-20,Saarland,NA
2022-09-20,Sachsen,NA
2022-09-20,Sachsen-Anhalt,NA
2022-09-20,Schleswig-Holstein,NA
2022-09-20,Thüringen,NA
2022-09-20,unbekannt,87
2022-09-21,Baden-Württemberg,NA
2022-09-21,Bayern,NA
2022-09-21,Berlin,NA
2022-09-21,Brandenburg,NA
2022-09-21,Bremen,NA
2022-09-21,Bundesressorts,NA
2022-09-21,Hamburg,NA
2022-09-21,Hessen,NA
2022-09-21,Mecklenburg-Vorpommern,NA
2022-09-21,Niedersachsen,NA
2022-09-21,Nordrhein-Westfalen,NA
2022-09-21,Rheinland-Pfalz,NA
2022-09-21,Saarland,NA
2022-09-21,Sachsen,NA
2022-09-21,Sachsen-Anhalt,NA
2022-09-21,Schleswig-Holstein,NA
2022-09-21,Thüringen,NA
2022-09-21,unbekannt,92
2022-09-22,Baden-Württemberg,NA
2022-09-22,Bayern,NA
2022-09-22,Berlin,NA
2022-09-22,Brandenburg,NA
2022-09-22,Bremen,NA
2022-09-22,Bundesressorts,NA
2022-09-22,Hamburg,NA
2022-09-22,Hessen,NA
2022-09-22,Mecklenburg-Vorpommern,NA
2022-09-22,Niedersachsen,NA
2022-09-22,Nordrhein-Westfalen,NA
2022-09-22,Rheinland-Pfalz,NA
2022-09-22,Saarland,NA
2022-09-22,Sachsen,NA
2022-09-22,Sachsen-Anhalt,NA
2022-09-22,Schleswig-Holstein,NA
2022-09-22,Thüringen,1024
2022-09-22,unbekannt,11
2022-09-23,Baden-Württemberg,NA
2022-09-23,Bayern,NA
2022-09-23,Berlin,NA
2022-09-23,Brandenburg,NA
2022-09-23,Bremen,NA
2022-09-23,Bundesressorts,NA
2022-09-23,Hamburg,NA
2022-09-23,Hessen,NA
2022-09-23,Mecklenburg-Vorpommern,NA
2022-09-23,Niedersachsen,NA
2022-09-23,Nordrhein-Westfalen,NA
2022-09-23,Rheinland-Pfalz,NA
2022-09-23,Saarland,NA
2022-09-23,Sachsen,NA
2022-09-23,Sachsen-Anhalt,NA
2022-09-23,Schleswig-Holstein,NA
2022-09-23,Thüringen,NA
2022-09-23,unbekannt,22
2022-09-24,Baden-Württemberg,NA
2022-09-24,Bayern,NA
2022-09-24,Berlin,NA
2022-09-24,Brandenburg,NA
2022-09-24,Bremen,NA
2022-09-24,Bundesressorts,NA
2022-09-24,Hamburg,NA
2022-09-24,Hessen,NA
2022-09-24,Mecklenburg-Vorpommern,NA
2022-09-24,Niedersachsen,NA
2022-09-24,Nordrhein-Westfalen,NA
2022-09-24,Rheinland-Pfalz,NA
2022-09-24,Saarland,NA
2022-09-24,Sachsen,NA
2022-09-24,Sachsen-Anhalt,NA
2022-09-24,Schleswig-Holstein,NA
2022-09-24,Thüringen,NA
2022-09-24,unbekannt,32
2022-09-25,Baden-Württemberg,NA
2022-09-25,Bayern,NA
2022-09-25,Berlin,152
2022-09-25,Bremen,NA
2022-09-25,Hamburg,NA
2022-09-25,Hessen,NA
2022-09-25,Niedersachsen,NA
2022-09-25,Nordrhein-Westfalen,NA
2022-09-25,Rheinland-Pfalz,63
2022-09-25,Sachsen,NA
2022-09-25,Schleswig-Holstein,9
2022-09-26,Baden-Württemberg,NA
2022-09-26,Bayern,NA
2022-09-26,Berlin,NA
2022-09-26,Brandenburg,NA
2022-09-26,Bremen,NA
2022-09-26,Hamburg,NA
2022-09-26,Hessen,NA
2022-09-26,Mecklenburg-Vorpommern,NA
2022-09-26,Niedersachsen,NA
2022-09-26,Nordrhein-Westfalen,NA
2022-09-26,Rheinland-Pfalz,NA
2022-09-26,Saarland,NA
2022-09-26,Sachsen,NA
2022-09-26,Sachsen-Anhalt,NA
2022-09-26,Schleswig-Holstein,NA
2022-09-26,Thüringen,NA
2022-09-26,unbekannt,6
2022-09-27,Baden-Württemberg,NA
2022-09-27,Bayern,NA
2022-09-27,Berlin,NA
2022-09-27,Brandenburg,NA
2022-09-27,Bremen,NA
2022-09-27,Bundesressorts,NA
2022-09-27,Hamburg,NA
2022-09-27,Hessen,NA
2022-09-27,Mecklenburg-Vorpommern,NA
2022-09-27,Niedersachsen,NA
2022-09-27,Nordrhein-Westfalen,NA
2022-09-27,Rheinland-Pfalz,NA
2022-09-27,Saarland,NA
2022-09-27,Sachsen,NA
2022-09-27,Sachsen-Anhalt,NA
2022-09-27,Schleswig-Holstein,NA
2022-09-27,Thüringen,NA
2022-09-27,unbekannt,29
2022-09-28,Baden-Württemberg,NA
2022-09-28,Bayern,NA
2022-09-28,Berlin,NA
2022-09-28,Brandenburg,NA
2022-09-28,Bremen,NA
2022-09-28,Hamburg,NA
2022-09-28,Hessen,NA
2022-09-28,Mecklenburg-Vorpommern,NA
2022-09-28,Niedersachsen,NA
2022-09-28,Nordrhein-Westfalen,NA
2022-09-28,Rheinland-Pfalz,NA
2022-09-28,Saarland,NA
2022-09-28,Sachsen,NA
2022-09-28,Sachsen-Anhalt,NA
2022-09-28,Schleswig-Holstein,NA
2022-09-28,Thüringen,NA
2022-09-28,unbekannt,77
2022-09-29,Baden-Württemberg,NA
2022-09-29,Bayern,NA
2022-09-29,Berlin,NA
2022-09-29,Brandenburg,NA
2022-09-29,Bremen,NA
2022-09-29,Bundesressorts,NA
2022-09-29,Hamburg,NA
2022-09-29,Hessen,NA
2022-09-29,Mecklenburg-Vorpommern,NA
2022-09-29,Niedersachsen,NA
2022-09-29,Nordrhein-Westfalen,NA
2022-09-29,Rheinland-Pfalz,NA
2022-09-29,Saarland,NA
2022-09-29,Sachsen,NA
2022-09-29,Sachsen-Anhalt,NA
2022-09-29,Schleswig-Holstein,NA
2022-09-29,Thüringen,NA
2022-09-29,unbekannt,69
2022-09-30,Baden-Württemberg,NA
2022-09-30,Bayern,NA
2022-09-30,Berlin,NA
2022-09-30,Brandenburg,NA
2022-09-30,Bremen,NA
2022-09-30,Bundesressorts,NA
2022-09-30,Hamburg,NA
2022-09-30,Hessen,NA
2022-09-30,Mecklenburg-Vorpommern,NA
2022-09-30,Niedersachsen,NA
2022-09-30,Nordrhein-Westfalen,NA
2022-09-30,Rheinland-Pfalz,NA
2022-09-30,Saarland,NA
2022-09-30,Sachsen,NA
2022-09-30,Sachsen-Anhalt,NA
2022-09-30,Schleswig-Holstein,NA
2022-09-30,Thüringen,NA
2022-09-30,unbekannt,18
2022-10-01,Baden-Württemberg,NA
2022-10-01,Bayern,NA
2022-10-01,Berlin,NA
2022-10-01,Brandenburg,NA
2022-10-01,Bremen,NA
2022-10-01,Hamburg,NA
2022-10-01,Hessen,NA
2022-10-01,Mecklenburg-Vorpommern,84
2022-10-01,Niedersachsen,NA
2022-10-01,Nordrhein-Westfalen,NA
2022-10-01,Rheinland-Pfalz,NA
2022-10-01,Saarland,NA
2022-10-01,Sachsen,NA
2022-10-01,Sachsen-Anhalt,NA
2022-10-01,Schleswig-Holstein,NA
2022-10-01,Thüringen,NA
2022-10-01,unbekannt,65
2022-10-02,Baden-Württemberg,NA
2022-10-02,Bayern,NA
2022-10-02,Berlin,NA
2022-10-02,Brandenburg,151
2022-10-02,Hamburg,NA
2022-10-02,Hessen,NA
2022-10-02,Mecklenburg-Vorpommern,NA
2022-10-02,Niedersachsen,NA
2022-10-02,Nordrhein-Westfalen,NA
2022-10-02,Rheinland-Pfalz,24
2022-10-02,Saarland,6
2022-10-02,Sachsen,41
2022-10-02,Schleswig-Holstein,NA
2022-10-02,Thüringen,11
2022-10-03,Baden-Württemberg,NA
2022-10-03,Bayern,NA
2022-10-03,Berlin,NA
2022-10-03,Brandenburg,NA
2022-10-03,Hamburg,NA
2022-10-03,Hessen,NA
2022-10-03,Mecklenburg-Vorpommern,41
2022-10-03,Niedersachsen,NA
2022-10-03,Nordrhein-Westfalen,NA
2022-10-03,Rheinland-Pfalz,497
2022-10-03,Sachsen,107
2022-10-03,Sachsen-Anhalt,308
2022-10-03,Schleswig-Holstein,NA
2022-10-03,Thüringen,14
2022-10-04,Baden-Württemberg,4518
2022-10-04,Bayern,NA
2022-10-04,Berlin,NA
2022-10-04,Brandenburg,NA
2022-10-04,Bremen,NA
2022-10-04,Hamburg,906
2022-10-04,Hessen,NA
2022-10-04,Mecklenburg-Vorpommern,NA
2022-10-04,Niedersachsen,NA
2022-10-04,Nordrhein-Westfalen,9581
2022-10-04,Rheinland-Pfalz,NA
2022-10-04,Saarland,607
2022-10-04,Sachsen,NA
2022-10-04,Sachsen-Anhalt,NA
2022-10-04,Schleswig-Holstein,NA
2022-10-04,Thüringen,754
2022-10-04,unbekannt,183
2022-10-05,Baden-Württemberg,NA
2022-10-05,Bayern,NA
2022-10-05,Berlin,NA
2022-10-05,Brandenburg,NA
2022-10-05,Bremen,NA
2022-10-05,Hamburg,NA
2022-10-05,Hessen,NA
2022-10-05,Mecklenburg-Vorpommern,NA
2022-10-05,Niedersachsen,NA
2022-10-05,Nordrhein-Westfalen,NA
2022-10-05,Rheinland-Pfalz,NA
2022-10-05,Saarland,NA
2022-10-05,Sachsen,NA
2022-10-05,Sachsen-Anhalt,1512
2022-10-05,Schleswig-Holstein,NA
2022-10-05,Thüringen,NA
2022-10-05,unbekannt,12
2022-10-06,Baden-Württemberg,NA
2022-10-06,Bayern,NA
2022-10-06,Berlin,NA
2022-10-06,Brandenburg,NA
2022-10-06,Bremen,NA
2022-10-06,Bundesressorts,NA
2022-10-06,Hamburg,NA
2022-10-06,Hessen,NA
2022-10-06,Mecklenburg-Vorpommern,1721
2022-10-06,Niedersachsen,NA
2022-10-06,Nordrhein-Westfalen,NA
2022-10-06,Rheinland-Pfalz,NA
2022-10-06,Saarland,NA
2022-10-06,Sachsen,3876
2022-10-06,Sachsen-Anhalt,2533
2022-10-06,Schleswig-Holstein,NA
2022-10-06,Thüringen,NA
2022-10-06,unbekannt,46
2022-10-07,Baden-Württemberg,NA
2022-10-07,Bayern,NA
2022-10-07,Berlin,NA
2022-10-07,Brandenburg,NA
2022-10-07,Bremen,NA
2022-10-07,Bundesressorts,NA
2022-10-07,Hamburg,NA
2022-10-07,Hessen,NA
2022-10-07,Mecklenburg-Vorpommern,NA
2022-10-07,Niedersachsen,NA
2022-10-07,Nordrhein-Westfalen,NA
2022-10-07,Rheinland-Pfalz,3387
2022-10-07,Saarland,931
2022-10-07,Sachsen,2636
2022-10-07,Sachsen-Anhalt,1483
2022-10-07,Schleswig-Holstein,NA
2022-10-07,Thüringen,NA
2022-10-07,unbekannt,52
2022-10-08,Baden-Württemberg,NA
2022-10-08,Bayern,NA
2022-10-08,Berlin,NA
2022-10-08,Brandenburg,NA
2022-10-08,Bremen,NA
2022-10-08,Hamburg,NA
2022-10-08,Hessen,NA
2022-10-08,Mecklenburg-Vorpommern,76
2022-10-08,Niedersachsen,NA
2022-10-08,Nordrhein-Westfalen,NA
2022-10-08,Rheinland-Pfalz,NA
2022-10-08,Saarland,NA
2022-10-08,Sachsen,NA
2022-10-08,Sachsen-Anhalt,NA
2022-10-08,Schleswig-Holstein,NA
2022-10-08,Thüringen,NA
2022-10-08,unbekannt,4
2022-10-09,Baden-Württemberg,NA
2022-10-09,Bayern,NA
2022-10-09,Berlin,141
2022-10-09,Brandenburg,43
2022-10-09,Hamburg,NA
2022-10-09,Hessen,NA
2022-10-09,Mecklenburg-Vorpommern,NA
2022-10-09,Niedersachsen,NA
2022-10-09,Nordrhein-Westfalen,NA
2022-10-09,Rheinland-Pfalz,NA
2022-10-09,Sachsen,NA
2022-10-09,Sachsen-Anhalt,11
2022-10-09,Schleswig-Holstein,NA
2022-10-09,Thüringen,24
2022-10-10,Baden-Württemberg,NA
2022-10-10,Bayern,NA
2022-10-10,Berlin,NA
2022-10-10,Brandenburg,NA
2022-10-10,Bremen,218
2022-10-10,Bundesressorts,NA
2022-10-10,Hamburg,NA
2022-10-10,Hessen,NA
2022-10-10,Mecklenburg-Vorpommern,322
2022-10-10,Niedersachsen,3307
2022-10-10,Nordrhein-Westfalen,NA
2022-10-10,Rheinland-Pfalz,NA
2022-10-10,Saarland,NA
2022-10-10,Sachsen,NA
2022-10-10,Sachsen-Anhalt,NA
2022-10-10,Schleswig-Holstein,NA
2022-10-10,Thüringen,851
2022-10-10,unbekannt,24
2022-10-11,Baden-Württemberg,NA
2022-10-11,Bayern,NA
2022-10-11,Berlin,NA
2022-10-11,Brandenburg,NA
2022-10-11,Bremen,NA
2022-10-11,Bundesressorts,NA
2022-10-11,Hamburg,NA
2022-10-11,Hessen,NA
2022-10-11,Mecklenburg-Vorpommern,NA
2022-10-11,Niedersachsen,8301
2022-10-11,Nordrhein-Westfalen,16378
2022-10-11,Rheinland-Pfalz,NA
2022-10-11,Saarland,NA
2022-10-11,Sachsen,NA
2022-10-11,Sachsen-Anhalt,NA
2022-10-11,Schleswig-Holstein,3435
2022-10-11,Thüringen,NA
2022-10-11,unbekannt,194
2022-10-12,Baden-Württemberg,NA
2022-10-12,Bayern,NA
2022-10-12,Berlin,NA
2022-10-12,Brandenburg,NA
2022-10-12,Bremen,NA
2022-10-12,Bundesressorts,NA
2022-10-12,Hamburg,1432
2022-10-12,Hessen,NA
2022-10-12,Mecklenburg-Vorpommern,738
2022-10-12,Niedersachsen,NA
2022-10-12,Nordrhein-Westfalen,NA
2022-10-12,Rheinland-Pfalz,NA
2022-10-12,Saarland,NA
2022-10-12,Sachsen,NA
2022-10-12,Sachsen-Anhalt,2277
2022-10-12,Schleswig-Holstein,4199
2022-10-12,Thüringen,1378
2022-10-12,unbekannt,100
2022-10-13,Baden-Württemberg,NA
2022-10-13,Bayern,NA
2022-10-13,Berlin,NA
2022-10-13,Brandenburg,NA
2022-10-13,Bremen,NA
2022-10-13,Bundesressorts,NA
2022-10-13,Hamburg,NA
2022-10-13,Hessen,NA
2022-10-13,Mecklenburg-Vorpommern,NA
2022-10-13,Niedersachsen,NA
2022-10-13,Nordrhein-Westfalen,NA
2022-10-13,Rheinland-Pfalz,NA
2022-10-13,Saarland,1361
2022-10-13,Sachsen,5156
2022-10-13,Sachsen-Anhalt,3063
2022-10-13,Schleswig-Holstein,NA
2022-10-13,Thüringen,NA
2022-10-13,unbekannt,35
2022-10-14,Baden-Württemberg,NA
2022-10-14,Bayern,NA
2022-10-14,Berlin,NA
2022-10-14,Brandenburg,2559
2022-10-14,Bremen,NA
2022-10-14,Bundesressorts,NA
2022-10-14,Hamburg,NA
2022-10-14,Hessen,NA
2022-10-14,Mecklenburg-Vorpommern,NA
2022-10-14,Niedersachsen,NA
2022-10-14,Nordrhein-Westfalen,15765
2022-10-14,Rheinland-Pfalz,NA
2022-10-14,Saarland,NA
2022-10-14,Sachsen,NA
2022-10-14,Sachsen-Anhalt,1903
2022-10-14,Schleswig-Holstein,2566
2022-10-14,Thüringen,NA
2022-10-14,unbekannt,132
2022-10-15,Baden-Württemberg,NA
2022-10-15,Bayern,NA
2022-10-15,Berlin,NA
2022-10-15,Brandenburg,NA
2022-10-15,Bremen,NA
2022-10-15,Hamburg,NA
2022-10-15,Hessen,NA
2022-10-15,Mecklenburg-Vorpommern,5
2022-10-15,Niedersachsen,NA
2022-10-15,Nordrhein-Westfalen,NA
2022-10-15,Rheinland-Pfalz,NA
2022-10-15,Saarland,NA
2022-10-15,Sachsen,NA
2022-10-15,Sachsen-Anhalt,NA
2022-10-15,Schleswig-Holstein,NA
2022-10-15,Thüringen,NA
2022-10-15,unbekannt,18
2022-10-16,Baden-Württemberg,NA
2022-10-16,Bayern,NA
2022-10-16,Berlin,NA
2022-10-16,Brandenburg,207
2022-10-16,Bremen,NA
2022-10-16,Hamburg,NA
2022-10-16,Hessen,NA
2022-10-16,Mecklenburg-Vorpommern,10
2022-10-16,Niedersachsen,437
2022-10-16,Nordrhein-Westfalen,NA
2022-10-16,Rheinland-Pfalz,234
2022-10-16,Sachsen,9
2022-10-16,Sachsen-Anhalt,36
2022-10-16,Schleswig-Holstein,NA
2022-10-16,Thüringen,5
2022-10-17,Baden-Württemberg,NA
2022-10-17,Bayern,NA
2022-10-17,Berlin,NA
2022-10-17,Brandenburg,NA
2022-10-17,Bremen,NA
2022-10-17,Bundesressorts,NA
2022-10-17,Hamburg,NA
2022-10-17,Hessen,NA
2022-10-17,Mecklenburg-Vorpommern,NA
2022-10-17,Niedersachsen,NA
2022-10-17,Nordrhein-Westfalen,NA
2022-10-17,Rheinland-Pfalz,NA
2022-10-17,Saarland,NA
2022-10-17,Sachsen,NA
2022-10-17,Sachsen-Anhalt,1033
2022-10-17,Schleswig-Holstein,1223
2022-10-17,Thüringen,NA
2022-10-17,unbekannt,12
2022-10-18,Baden-Württemberg,NA
2022-10-18,Bayern,NA
2022-10-18,Berlin,NA
2022-10-18,Brandenburg,NA
2022-10-18,Bremen,NA
2022-10-18,Bundesressorts,NA
2022-10-18,Hamburg,NA
2022-10-18,Hessen,NA
2022-10-18,Mecklenburg-Vorpommern,NA
2022-10-18,Niedersachsen,NA
2022-10-18,Nordrhein-Westfalen,24901
2022-10-18,Rheinland-Pfalz,NA
2022-10-18,Saarland,NA
2022-10-18,Sachsen,NA
2022-10-18,Sachsen-Anhalt,1513
2022-10-18,Schleswig-Holstein,NA
2022-10-18,Thüringen,939
2022-10-18,unbekannt,273
2022-10-19,Baden-Württemberg,13707
2022-10-19,Bayern,NA
2022-10-19,Berlin,NA
2022-10-19,Brandenburg,NA
2022-10-19,Bremen,NA
2022-10-19,Bundesressorts,NA
2022-10-19,Hamburg,1965
2022-10-19,Hessen,NA
2022-10-19,Mecklenburg-Vorpommern,NA
2022-10-19,Niedersachsen,NA
2022-10-19,Nordrhein-Westfalen,NA
2022-10-19,Rheinland-Pfalz,NA
